ID,Medicine,Website,Source,Link,Review,Overall Rating,Effectiveness,Ease of use,Satisfaction,People upvoted,People downvoted,Date,Reviewer characteristics,Helps overall with kidney stones,Helps overall with gallstones,Says that has suffered from condition for a long time (>1 year),Someone who makes large amounts of stones (>10 total),Asserts significant reduction in pain on net,Provides detailed background,Works as a prophylactic,Mentions breaking of stones,Mentions shrinking of the stones,Mentions softening of stones,Mentions stone gravel/dust/dissolved,"Stone came out soon after taking it (3 day window or ""a few days later"")",Deferences,Medical Personel Was Surprised or Skeptical,Significant (>50%) pain relief within 24 hours,Significant (>50%) pain relief within a week,Consumption Method,Dose,Stone characteristics,Provides contact info,Admits it sounds non-credible/identifies as a skeptic,Stone passed with no or almost no pain,Provides objective measurements,Comments,Promotes specific brand,Speaks for someone else,Side effects mentioned,Super high quality,Incredible accounts,Unexpected Positives,Length Filtered,Length (words),Classification method
1091,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I exercise less because of my nature of work, so I took Garcinia Cambogia, when I saw it on Dr. Oz show, and did read all the articles and review before I decided to try it, so I finished the one month supply and I did not loose a single pound, even I follow the instruction the best way to take it, and I do walk 1 hr, everyday and did not loose even 1 lbs. on my weight, so I did not buy it again, waste of money. ",1.3,1,2,1,2,0,2014-03-16,45-54 | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,LLM
1092,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Never experienced such bad cramping, stomach ache, diarrhea, bad heart burns, will have to stop using it. ",1.3,2,1,1,3,0,2014-03-15,25-34 | less than 1 month | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,"cramping,stomach ache,diarrhea,heart burns",,,,,17,LLM
1093,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,suppresses appertite,3.0,2,5,2,0,0,2014-03-15,65-74 | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LLM
1094,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I have actually gained weight on this as well as having a bloated looking belly. I have been getting headaches and stomach aches, today being the worst, I actually felt sick from the pain. Hunger pains are also much more intense. I purchased online from BioHealth....foolish mistake...I,m out one hundred bucks . I can't wait to start feeling better and I will not be taking this (whatever is in the capsule) any longer.",2.0,1,4,1,42,2,2014-03-13,65-74 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,BioHealth,,"weight gain,headaches,stomach aches,hunger pains",,,,,73,LLM
1095,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"i just wanted to let people know that the side effects are real and i got each an every one of the side effects.. headaches, stomach issues and nausea. I even felt like I was going to faint. I drank lots of water and exercise along with eating healthy and didn't see a difference.  After the second week that's when the side effects started I have stopped taking the pills and feel great. ",1.0,1,1,1,51,2,2014-03-13,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"headaches,stomach issues,nausea,fainting",,,,,73,LLM
1096,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,it really control my appetite and i notice a decrease in my blood pressure.,5.0,5,5,5,1,0,2014-03-13,55-64 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,LLM
1097,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"After the 3rd day taking Garcinia Cambogia, I experienced diarrhea.  I note so many others reported constipation.  Initially, I was so ready to drop 60+ pounds that I continued taking the product for 2 weeks. Diarrhea is now more severe with blood.  Company has already charged the next supply to my credit card before 14 days of initial order.  Took 4 phone calls to cancel and now I am in a dispute over credit card charges of about $190.  SCAM! I bought the 100% pure Natural Garcinia Cambogia",1.7,1,3,1,46,1,2014-03-12,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,100% pure Natural Garcinia Cambogia,,"diarrhea,blood in stool",,,,,88,LLM
1099,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"This product did not work for me at all. I have insulin depedant diabetes and tried it following the directions for 30 days, lost no weight at all.",2.0,1,4,1,2,0,2014-03-12,45-54 | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,LLM
1100,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Initially I took 2 capsule (500 mg 50% HCA) and in the first few weeks lost a pound or two and saw my appetite decreased and energy slightly better. No real discomfort but did become very regular! So after the 1st bottle I found out that Dr. OZ recommended 1600 mg daily for 60% HCA products. but since I already bought 6 bottles I just increased the dose to 3 capsule 1 before lunch and two before dinner, at least 30 minutes to give it time to create the enzymes that block fat and decrease hunger. Scientists need to put more products that effect ""good"" enzymes into the marketplace ... but certify their potency!  ",4.0,3,5,4,7,0,2014-03-10,65-74 | 1 to less than 2 years | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,LLM
1101,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Went into this with an open mind. Read reviews, side effects, etc. I'm not a diet pill taker and the only reason I gave this a chance was because it was all natural. No caffeine, etc. I experienced some weight loss but only because after the third day I experienced terrible heartburn and nausea, so I didn't eat much for two days. Don't know if I can blame it solely for the heartburn as I ate some things that could contribute to it, it's just that I almost never get heartburn (maybe once a year). So I have stopped taking it. My appetite seemed to diminish when taking it before meals, but could be a placebo affect. Not saying it doesn't work, just not sure it's right for me.",3.3,3,5,2,23,4,2014-03-10,35-44 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"heartburn,nausea",,,,,129,LLM
1102,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"When I started to take GC, I felt stomach cramps, nausea and now I am always constipated. I haven't lost weight and feel even stronger hunger pangs. I need to stop because my digestion is all upset and hope I'll get my money back. The only positive is feeling somehow more energetic  I just realise, the brand I'm using is not even listed below. It is called DC Fulfillment - Garcinia from St George UT 84791 USA. Can you check them out?",2.0,1,4,1,19,2,2014-03-10,55-64 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,DC Fulfillment - Garcinia,,"stomach cramps,nausea,constipation,hunger pangs",,,,,82,LLM
1103,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,No results during the first two months of taking this supplement.  But in the third month a noticeable decrease in waist size became apparent. Waist size reduced by two inches. Weight stayed almost the same I believe because muscular tone increased.,4.0,4,4,4,1,0,2014-03-09,75 or over | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,LLM
1104,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I have taken this product fairly consistently since July along with a low carb diet and exercising 5X a week. I like it for two reasons. 1) I see it as a ""safety net"" when I am not able to eat low carb meals or indulge in a ""cheat meal."" 2) My diet and exercise would of course help me lose weight, but I feel that the Garcinia has been an added boost. Where before, I may have lost 1-2 lbs a week, the Garcinia can increase that to 2-4 lbs. In the past 7 months, I have lost 45lbs, and I am very pleased as I near my goal, how I have been maintaining my progress. I have never used the Garcinia alone (without diet & exercise) to try to lose weight, and honestly I would not recommend it even though some say it works. I would recommend using it as a back up for when you do have an occasional cheat meal.",4.7,5,4,5,45,5,2014-03-07,19-24 | 6 months to less than 1 year | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,LLM
1106,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I am noticeably bloated!!!! Help. Also have been getting headaches.  I will be returning the product. :(,1.7,1,3,1,2,0,2014-03-07,45-54 | less than 1 month | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,"bloating,headaches",,,,,17,LLM
1107,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,Saw this natural fruit extract on Dr OZ (he recommends). Purchased from Puritans Pride - lost 9 lbs in 3 1/2 weeks.   I have no side effects and I do feel full sooner and can eat less without hunger pains. I am also eating better. Rachel Ray used this to help her lose weight and look at her now!,5.0,5,5,5,5,0,2014-03-07,55-64 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,Puritans Pride,,,,,,,59,LLM
1108,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,BEWARE! This does not help with weight loss.  Read the small print/terms and conditions...they automatically charge your credit card even though they advertise free bottle for shipping!  Read..I fell scammed!,2.0,1,4,1,1,0,2014-03-07,65-74 |  | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,LLM
1109,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,extreme stomach cramps,2.3,1,5,1,1,0,2014-03-06,65-74 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach cramps,,,,,3,LLM
1110,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,Just started I want to see side effects',3.7,3,5,3,0,2,2014-03-06,55-64 | less than 1 month | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,LLM
1111,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,It decreased my appetite briefly.  I still had cravings even after taking the pill.  I took the pill twice a day.  I even gained weight.,2.3,2,3,2,18,1,2014-03-05,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,weight gain,,,,,25,LLM
1112,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I ordered a bottle of this because I could get it for just the cost of shipping. When I received the bottle of pills it came with directions about exercising and watching what I eat, so I didn't have much faith it it and didn't even open for over a month. Then came another bottle in the mail with a receipt where they deducted $86.00 from my checking account. About that time I got a horrible case of the flue/cold. After about two weeks of sickness I had lost 10 lbs. So after I started to recover I thought well as long as I've paid $93.00 for two bottles of pills I might as well take them. I took 3 pills a day as directed, and ate as I felt like eating. My only exercising is walking to the mail box, and the refrigerator. a couple of weeks later I weigh myself and found I had lost another five lbs. I still wasn't sure it was from the pills, but two weeks later I had lost another four pounds without ever changing the way I ate. After another week on the pills and I had lost another 2 pounds, and that's where I am now. Even though I feel that I was bamboozled with the price; loosing 13 pounds in six weeks without dieting, plus the 10 pounds previously made 23 pounds that I have lost, and I feel great. I would say that two bottles of these pills are not worth $93.00, but it's worth a try if you can get them for say $24.95 a bottle. The company is called, ""Garcinia Cambogia Pure Select-USA      ",4.3,4,5,4,4,0,2014-03-04,65-74 | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,Garcinia Cambogia Pure Select-USA,,,,,,,276,LLM
1113,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I took garcinia for about a month. No weight loss: my stomach felt bloated all the time: no change in my diet. Returned whatever was left to the company I ordered it from. I was refunded the full amount.,2.0,1,4,1,17,2,2014-03-03,55-64 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,bloating,,,,,39,LLM
1114,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"ive lost 30 lbs since I started taking it, granted, I am also working out 6 times a week and watching my diet, but Ive only been doing this for 6 weeks.",5.0,5,5,5,31,6,2014-03-01,35-44 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,LLM
1115,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,NOTHING HAPPENS ..... FAKE SCAM .....,2.3,1,5,1,16,4,2014-03-01,35-44 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,LLM
1116,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"After taking the first tablet, I started have nausea.  The sensation went away but, I continued to feel very fatigued. I got the same result after taking it the second time. I discontinued the product.",1.0,1,1,1,17,5,2014-02-28,65-74 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"nausea,fatigue",,,,,35,LLM
1117,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Taken for weight loss of 20# +-,have lost 3# over 3wks,side effect has been a reduction in blood sugar.",3.7,3,4,4,16,5,2014-02-27,65-74 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,reduction in blood sugar,,,,,19,LLM
1118,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,this is my second attempt trying a different brand.  Not seeing any significant weight loss or changes in apppetite,1.7,1,3,1,2,0,2014-02-26,65-74 | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,LLM
1119,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,taking for 60 days with no results,1.3,1,2,1,4,0,2014-02-26,55-64 | 1 to 6 months | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,LLM
1120,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,Got a vaginal yeast infection about 1 am after starting-  I relate this directly to this supplement,2.0,1,4,1,13,27,2014-02-26,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,vaginal yeast infection,,,,,17,LLM
1121,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I've been taking GC extract for just about a month now. I've been eating a well balanced diet & exercising regularly. I'm losing 3-4lbs a week. That said, I have a lot to loose(80lbs +/-) & I honestly can't say what portion of the loss can be attributed to GC. Important to gage by fat loss %. Since I've been keeping track...bout a % a week.     I will continue taking GC For this reason alone. My energy level & state of mind has been so F'ing incredible. Best in years & compared to other times I've been living well. I have heard serotonin levels increasing could be a side effect. Who knows, but I feel great.    Had to share.",4.7,4,5,5,48,2,2014-02-26,35-44 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,LLM
1123,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I've been alternating between tablets (pro-nutra brand, ultra concentrated garcinia 1500mg/50% HCA) and chews (HNS brand, 500mg/50% HCA)..the first day I tried product I felt the biggest difference. It really seemed to decrease my appetite alot, also noticed it made me feel an overall sense of well-being. And something weird - I felt as though when out in the cold weather, it didn't feel as cold, like it had an effect on how my body senses tempurature changes. No negative effects at all for me.    But the 2nd & later days, it was as if i'd built an instant 'tolerance' to it. Had been thinking it was the perfect weightloss supplement for me. It still helps in my opinion with appetite. Still no negative effects - just wish it would've continued working as well as the 1st day I tried it! I quit smoking & am on lowest of nicotine patch; the 1st day on garcinia I didn't even need my patch! Thought if it continued working so well, it might even help me to stop using them.. ",4.3,4,5,4,22,4,2014-02-25,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,"Pro-nutra,HNS",,,,,,,178,LLM
