source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Garcinia,Laura,55-64,1 to 6 months,Weight loss,2014-01-21,3.6666666666666665,3,5,3,"I haven't lost weight, but haven't gained either.  It does cause diarrhea, which can feel like you are not keeping food.  I haven't read about any negative side effects, but wonder if diarrhea can cause needed nutrients to be lost.",10,12
Garcinia,hoolio,45-54,less than 1 month,Other,2014-01-20,1.3333333333333333,1,2,1,"Though there is no sugar or carbohydrates, after taking the first pill, immediately raised my blood sugar over 240. I am on Atkins style diet and in ketosis but this pill -after only one-knocked me out of ketosis. Blood sugar remained high for 2 days. Unable to figure out how or why this could happen!  Unable to continue on it",1,1
Garcinia,farmgirl,45-54,6 months to less than 1 year,Obesity,2014-01-19,5,5,5,5,I have taken both the 50% and 60% preparations and various manufacturers.  I have lost 45 pounds out of the 100 I have been working on losing for 6 months.  ,6,8
Garcinia,,55-64,1 to 6 months,Weight loss,2014-01-19,2.6666666666666665,3,4,1,"After 30 days of taking Garcinia cambogia, I had heavy menstrual bleeding that continued for 7 days until I stopped taking Garcinia.  In a couple of days the bleeding stopped.  I restarted taking the Garcinia for 2 days and started bleeding again so I immediately stopped.  I am a 55 year old post menopausal women and will not take Garcinia again.  I did feel as if I lost a lb or 2 but the side effects were definitely not worth it and sent up red flags!",25,25
Garcinia,jes,25-34,less than 1 month,Weight loss,2014-01-18,1.6666666666666667,1,3,1,"IÂ´ve been taking the pills for two weeks and I Â´ve not seen results, actually IÂ´m feeling more hungry ",8,11
Garcinia,BJ,65-74,1 to less than 2 years,Obesity,2014-01-18,5,5,5,5,"Stopped my sugar crashes, elevated mood, controls my appetite...not much weight loss but unable to exercise due to health issues.",8,8
Garcinia,,45-54,less than 1 month,Weight loss,2014-01-18,1,1,1,1,product for week did not lose any weight with exercise.,3,5
Garcinia,Passy,55-64,less than 1 month,Weight loss,2014-01-18,5,5,5,5,I started a week ago on pure garcinia cambogia extract and also changed my diet to more healthy options - salads and the like. I have lost 3.5 kilos (a bit under 8 pounds)so far. No side effects. ,27,29
Garcinia,,45-54,1 to 6 months,Other,2014-01-18,4.333333333333333,4,5,4,"I have found this product to be effective at ""maintaining"" my weight. I say this because in the past, when I would ""be bad"" and go on a binge for a few days, I would gain a lot of weight/pounds. I have clearly noticed that when I do the same now (binge), I gain very little/no weight! Also, the little that I do gain during my binges, drops off quickly/back to normal once my binging is over. I hope to see now, if it (Garcinia Cambogia) will actually help me lose my normal weight!",0,0
Garcinia,bigdom64,45-54,1 to 6 months,Other,2014-01-17,2,1,4,1,I did not see any difference and when I stopped taking the product I gained more weight.,1,1
Garcinia,,,,Other,2014-01-17,1.3333333333333333,1,1,2,do,0,0
Garcinia,Pure Health,65-74,less than 1 month,Other,2014-01-17,2.6666666666666665,2,4,2,"I take two caps daily. I am hoping that this will help me with weight loss. Thus far I see no loss in weight, however It does create a slight curbed appetite. I will give this a fair chance to be effective.",0,0
Garcinia,Ginny,75 or over,6 months to less than 1 year,Weight loss,2014-01-17,1.6666666666666667,1,3,1,"What I read about Garcinia to loose weight, was you didn't particular need to be on a diet to accomplish this. I don't feel I overeat and don't eat much meat and no fat! But I haven't lost in a year!",6,10
Garcinia,Bootsie,55-64,1 to 6 months,Weight loss,2014-01-17,2.3333333333333335,1,5,1,Only thing it did for me was cost me $$$ and make me REAL regular.,9,11
Garcinia,,65-74,less than 1 month,Weight loss,2014-01-17,1.3333333333333333,1,2,1,no effects at all No weight loss no loss of appetite   ,6,7
Garcinia,girlfriday,55-64,1 to 6 months,Weight loss,2014-01-17,1,1,1,1,"I used Garcinia Cambogia for almost 3 months. Near the end I noticed that some of my air was coming out on each side of my ""temple"", and even more disturbing I had what I call ""light colored splotches"" that were lighter than my skin. I am a black woman. I called an attorney and he told me that it would be a hard case to fight. So I called the company that I purchased it from and they were NOT sympathetic at all. In fact, they could care less. I have been off of this now for almost 3 months, but I had to use skin supplements to bring the color back to my ski. It was so bad on my forehad that I had to ""hide"" the reddish pink looking spots by wearing ""bangs"", OR putting on a cap to keep it from being noticed. Thank god, most of it is now gone. Beware of this product....I am still treating it.. ",13,21
Garcinia,grjim,45-54,less than 1 month,Weight loss,2014-01-17,5,5,5,5,I've lost 17 lbs in the past 3 weeks using this and modifying my diet.,23,29
Garcinia,,,,Weight loss,2014-01-17,2.3333333333333335,1,4,2,"after one month, no change in weight or stomach fat. pain in my kidney, excessive urinating. However did seem to curb my appetite, somewhat. not for me.",14,15
Garcinia,,65-74,less than 1 month,Other,2014-01-17,4,4,4,4,,0,0
Garcinia,,65-74,1 to 6 months,Weight loss,2014-01-17,2.3333333333333335,1,5,1,"I stupidly fell victim to all the hype. Got my bottle, weighed myself, took it for a month. I did not change eating habits, as stated, in the end I had gained 3 pounds.  Not happy.  Waste of money  ",17,21
Garcinia,LivinWell,35-44,1 to 6 months,Weight loss,2014-01-17,4.333333333333333,5,3,5,"I have been taking Pure Garcinia Cambogia Extract (Wellki) for three months now.  I take it 30 minutes before I eat twice a day with several other supplements - Pure Green Coffee Bean Extract 800mg (Bio Nutrition), Just Raspberry Ketones 500mg (Buckeye Nutritionals)and Pure and Potent Moringa 800mg(Genesis Today).  I would also make sure that I always ate a healthy balanced breakfast and if I didn't have time for breakfast I would drink a protein shake.  I lost the first 25 lbs within the first two months.  I then added in exercise to the mix at least 4 days a week and have now lost a total of 45 lbs.  I make sure that I drink plenty of water throughout the day.  I have gone from 223 lbs. down to 178 lbs.  I have now added a Fitbit into the mix to track how much activity I get everyday.  It has worked well for me with no know side effects.  I am even off of my gout medicine with no flare ups as of yet!",31,34
Garcinia,karen,55-64,1 to 6 months,Obesity,2014-01-17,1.6666666666666667,1,3,1,I've been taking Garcinia along with a green cleanse formula have noticed only a couple pound decrease in two months of usage.,1,1
Garcinia,sharon,45-54,less than 1 month,Weight loss,2014-01-17,2.6666666666666665,2,5,1,"Took for about 3 weeks before side effects started.....which was bladder bloating, urinating constantly.....increased urge to urinate.  THese side effects subsided after I stopped taking pills.",17,19
Garcinia,,55-64,less than 1 month,Other,2014-01-17,2.3333333333333335,2,3,2,"I have been taking it for about two weeks now in combination with a low calorie diet. I have lost about 2.5 lbs which is what I normally would lose on a low calorie diet in two weeks, so I can't attribute the weight loss to the Garcinia product.",0,0
Garcinia,jenny ,35-44,1 to 6 months,Weight loss,2014-01-17,1,1,1,1,WARNING! DO NOT BUY GACINIA DIET MAX!! TOTAL SCAM! will charge you HUNDREDS of pounds but say they are charging you Â£1.99!!! DO NOT BUY ,18,19
Garcinia,trying garcinia then yacon extract,25-34,,Weight loss,2014-01-16,4,4,4,4,"I've seen a bunch of reviews for 30-45 year olds, which is fine, but what about someone who's late 20s?    I've read a few reviews regarding a garcinia cambogia 1600 from mncpremium, and that's where I started looking at garcinia due to the oversize serving - I prefer ""to the max"" when it comes to all things health.    Is it easy to use? Absolutely.  A couple capsules a day is easy to take about an hour before I could eat.  Does it work?  I normally have a giant appetite because I'm a fairly active guy.  It does seem to curb that as long as I stay consistent with it - at 3-4 pills a day is 2400-3200mg, which again is the high end of recommended dosages.    Am I satisfied?  I wasn't expecting miracles, so I'm fairly satisfied.  I'm anxious to try a yacon extract as an overall healthier alternative based on the clinical research.  I just re-ordered garcinia cambogia 1600 so I'll give that another ~3 weeks to try, then I'll give their yacon exract a shot.      I'm really trying to burn off the bottom of my abs, so I'm not overly fat or anything, just looking for a 12 pound push to my optimal weight.",7,10
Garcinia,,25-34,less than 1 month,Weight loss,2014-01-16,4,3,5,4,"I just started taking it. The main reason was that it's supposed to stop fat storage and curb hunger. So far I'm not hungry. Living in the far north the darkness and the depression it cases can be overwhelming. So, I comfort eat. That is why I started this. To help so when i do work out I'm not fighting an uphill battle. There were a few different products on the shelf and I grabbed the one with the most per serving and taking it as directed. If your worried about liver or kidney's I would say to drink plenty of water. I kept track of how much I drink and it comes out to about 2 1/2 qts. a day. Plain water. Sometimes I squeeze in lemon and throw in some REAL cherries or grapes for taste. Anyway, so far this is doing as promised. ",12,15
