source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Ashwagandha,Trish,65-74,1 to 6 months,Other,2017-09-08,5,5,5,5,Been on this product less than 1 month and I am feeling brighter and more focused/alert. I am recovering from full right side stroke and relearning to walk. This gives me the energy to take a 1/4 mi. walk each day. I do not use it at bedtime as it tends to keep me awake. We are all different and react to meds and herbs as individuals. I highly recommend it.,73,73
Ashwagandha,ApacheFog,45-54,1 to 6 months,Other,2017-08-17,5,5,5,5,Ashwagandha did a great job of calming my anxiety without having to worry about all the side effects common to most medications.  ,39,40
Ashwagandha,,75 or over,less than 1 month,Other,2017-08-15,1,1,1,1,"I bought two bottles of Ashwagandha from Piper's Rock. I took two capsules with evening meal as directed on the bottle. I usually sleep soundly 5-6 hours every night, but after taking the Ashwagandha, I did not fall asleep the whole night. Now I have been shaky the whole morning.",10,11
Ashwagandha,,45-54,,Other,2017-08-09,5,5,5,5,"I have had insomnia, RLS and a high stress job for year. Took this and began sleeping thru the night and felt calmer. It has helped with joint pain and brain fog.   My father started taking it and saw immediate results. He slept well, had more energy and could ""think clearly""   He is in his 70's. My mother has fibromyalgia and arthritis-we both noticed she had more energy and was doing things she had not done in years like working in her flowerbeds.  This supplement helped with several symptoms I have dealt with for years. ",96,101
Ashwagandha,,75 or over,1 to 6 months,Other,2017-07-02,5,5,5,5,,3,8
Ashwagandha,happy mom,35-44,less than 1 month,Other,2017-06-26,5,5,5,5,"I have been under a lot of stress with family and work, I have found that this has allowed me to recognize the stress, but it doesn't allow me to get angry.  Which is a great plus.  I have also found that it has help me with my incontinence.  It has not stopped it completely, but it is90% better:)In addition my appetite has been suppressed. 500 mg powder.",54,54
Ashwagandha,,45-54,less than 1 month,Other,2017-02-24,3.6666666666666665,4,3,4,,5,7
Ashwagandha,dany,45-54,6 months to less than 1 year,Other,2017-02-09,2.3333333333333335,1,5,1,,1,9
Ashwagandha,dia,45-54,less than 1 month,Other,2016-12-20,3,3,3,3,,2,5
Ashwagandha,,25-34,,Other,2016-10-29,5,5,5,5,"I've seen a lot of reviews that this product causes diarrhea. I'm one that usually get chronic diarrhea just from eating something fried. But I have not gotten diarrhea since I've been taking it. And when I did it was because I was taking dayquil or some other cold and flu medicine. My mom and I take it, and I still live with them at the age of 25. Needless to say things can get stressful. But since we've been taking it stress levels have been down. And the side effects are generally tiredness which makes sense. To counter that side effect I take b12 and that works finexpensive  ",50,57
Ashwagandha,,25-34,1 to 6 months,Other,2016-10-21,4.666666666666667,4,5,5,"I have just started back on this treatment. I deal with body pains and a lot of stress. The last time I took this, I felt better and seemed to feel happier or less stressed. I take the brand Organic Indian and 800mg. I have no bad side effects. ",11,11
Ashwagandha,janethatch913,45-54,2 to less than 5 years,Other,2016-09-13,5,5,5,5,"I have been on Ashwagandha 450 mg capsules, 2 in the am, and 1 at bedtime for about 3 years and have been pleased with the treatment.  I am on HRT but am highly sensitive to the anxiety effects that estrogen can bring on.  This brings my anxiety down to a level I can function with both at work and with relationships.  I have not had problems with Diarrhea but have occasionally had mild stomach nausea - I didn't correlate it to the Ashwagandha previously, but it may be related.  I have stopped before just to see what difference I felt, but for me, this is needed and preferred over prescription treatments for anxiety. I will stay on this throughout the duration of my HRT treatment.",31,33
Ashwagandha,,55-64,less than 1 month,Other,2016-09-04,5,5,5,5,"I can sleep normaly again, plus more energy and less anxiety. The results were felt after first dose. I take the minimum amount recomended. I am going thru a high stress situation that will soon resolve, in the meantime this herb is perfect for me.",35,36
Ashwagandha,,45-54,less than 1 month,Other,2016-07-28,4.333333333333333,4,4,5,Effective for anxiety and found that I am sleeping much better. Hoping it will help with PMS and fibromyalgia. Too soon to tell yet. ,20,20
Ashwagandha,,55-64,1 to 6 months,Other,2016-07-05,5,5,5,5,"I have PTSD and have very high anxiety - this herb has helped me to be very even mood-wise and it is truly amazing.  I've always refused opiads and benzo's - afraid of the addiction aspect of drugs.  But this herb has made all the difference.  I eat less now, I'm an anxious eater and I'm a much calmer person.  My job is very high stress - so is my life - I cannot thank my physician enough for recommending this product.",80,83
Ashwagandha,,45-54,1 to 6 months,Other,2016-07-05,5,5,5,5,"I have been taking ashwagandha for almost two months for my stress and anxiety .  In fact, it works well for me.  But, I do not know how long should I take it .  Now , I have finish one bottle already and it good for 45 days. ",20,20
Ashwagandha,blackmarlin,35-44,less than 1 month,Other,2016-05-09,1,1,1,1,"Unfortunately I had horrible side effects like itchy skin, fever, sweating. All symptoms disappeared after I stopped taking the pills. ",21,24
Ashwagandha,Lin,65-74,1 to 6 months,Other,2016-04-07,5,5,5,5,I have PMDD (Premenstrual Dysphoric Disorder - worse than simple PMS)with symptoms about every 2 weeks.  One or Two capsules per day really help on bad days.  It does hurt my stomach so I take it with food and a Zantac tablet.,14,14
Ashwagandha,Oregonian,55-64,less than 1 month,Other,2016-02-18,4.333333333333333,4,5,4,Woks for me. ,9,12
Ashwagandha,Pedro44,45-54,1 to 6 months,Other,2015-12-13,5,5,5,5,"I started to take it for stress, but the biggest result was helping with my stiff fingers. Overnight my finger would get very stiff, and although X-rays didn't show arthritis, I suspect something like that, maybe ostheo.    Anyway, after taking it for a few weeks now, the stiff fingers are 80% or so gone, so I am very happy. I take 2 pills a day, very high concentration (1 g per pill) made by BRI Nutrition.",21,21
Ashwagandha,Feelin Fine,35-44,less than 1 month,Other,2015-11-27,5,5,5,5,"I bought Ashwagandha this summer to help aleviate some stress in my life. This was my first experience (and only so far) of using Ayurvedic healing methods. And I was so pleased to find that not only did it help feel calmer ( I am an unmedicated person with ADD) But, if I took one or two per night it would totally aleviate RLS (restless leg syndrom). My mother also uses it for RLS, such a relief. BUT, why I'm writing is that today I went to the Dr. for Strep Thoat, was perscribed amoxicillin. And I thought about taking Ashwagandha to releive that feeling of my nervous system going haywire: shivery, restless, unable to relax, achy. I took three capsules and half an hour later, those symptoms subsided tremendously. If fact, although I'm running a temp of 102, I feel better than I've felt all day. Really amazing stuff. Try it! And no I'm not a salesman! But I did buy the little gelatin capsules from a reputable health food store (GNC)",72,75
Ashwagandha,,19-24,less than 1 month,Other,2015-11-13,4.333333333333333,5,5,3,"The herb did what it said it would and made me clam enough to help me get some sleep... the problem however, would be when I would 'overdose' on the herb (2 pills).     This causes me to hallucinate/lucidly dream, lose conception of space and time, and think that 12+hrs have passed when only 1 hr has passed.    In other words, it works but know your limits before taking more than 1 pill",88,91
Ashwagandha,Rwiefer,45-54,1 to 6 months,Other,2015-11-10,4.333333333333333,4,5,4,I originally took ashwaghanda for stress and anxiety.  It had a noticeable effect on my blood pressure lowering it on average from 130/85 down to 115/75.  It also helps with sleep- and when taken along with melatonin I'm out for 7 hours and when I wake up I don't have that groggy feeling when taking melatonin alone.  Also have tried Relora with no results and can say that ashwaghanda has been worth it. ,52,55
Ashwagandha,Tie1978,35-44,less than 1 month,Other,2015-10-09,4.333333333333333,4,5,4,"I heard about how good Ashwagandha was for hot flashes from my mother (since I've been having them for a while now). I'm already taking Maca, but my mom sugguested I add this to it for extra help. And you what they say ""mother knows best"" because she does. This really helped me out big time. The hot flashes are all but gone, I feel calmer and less stressed out. I know most people wouldn't admit this out loud but here goes nothing. Mom, you were right. ",74,76
